url,物件名,価格,所在地,交通,間取り,専有面積,バルコニー面積,築年数（築年月）,階数 / 所在階,向き,管理費,修繕積立金,その他費用,引渡し時期,取引態様,情報更新日,次回更新予定日（あれば）,建物構造（RC / SRC 等）,総戸数,駐車場,用途地域,土地権利,管理形態 / 管理会社,リフォーム（有無・内容が取れれば）
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79112923&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78922849/,ザ・パークハウス西新宿タワー６０,1億6500万円 [ □ 支払シミュレーション ],東京都新宿区西新宿５,,,59.51m 2 （18.00坪）（壁芯）,,,,,,1万710円／月,,相談,＜仲介＞,,26/2/2,18階/RC60階地下2階建,954戸,,１種住居、商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78922849&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78659587/,イーストコモンズ清澄白河セントラルタワー,1億6500万円 [ □ 支払シミュレーション ],東京都江東区白河４,,,75.16m 2 （22.73坪）（壁芯）,,,,,,6760円／月,,相談,＜仲介＞,,26/2/2,27階/RC33階地下2階建,483戸,,無指定,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78659587&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78131762/,パークシティ高田馬場,1億6700万円 [ □ 支払シミュレーション ],東京都新宿区高田馬場４,,,70.83m 2 （21.42坪）（壁芯）,,,,,,1万2250円／月,,即引渡可,＜仲介＞,,26/2/2,5階/RC13階地下1階建,325戸,,商業、１種住居,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78131762&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78833860/,シティテラス目白B棟,1億6700万円 [ □ 支払シミュレーション ],東京都豊島区高田２,,,78.01m 2 （23.59坪）（壁芯）,,,,,,3万1290円／月,,相談,＜仲介＞,,26/2/2,6階/RC18階建,293戸,,１種中高、１種住居,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78833860&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79112357/,パークタワー東中野グランドエア,1億6750万円 [ □ 支払シミュレーション ],東京都中野区東中野５-2-13,,,70.01m 2 （21.17坪）（壁芯）,,,,,,1万6790円／月,,相談,＜仲介＞,,26/1/31,20階/RC25階地下1階建,165戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79112357&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79153389/?fmlg=bo001,ユニーブル池袋リ・ノヴァス,7380万円 [ □ 支払シミュレーション ],東京都豊島区池袋１,,,55.28m 2 （16.72坪）（壁芯）,,,,,,1万3480円／月,,即引渡可,＜販売提携(媒介)＞,,26/2/2,2階/SRC10階建,27戸,,-,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78375009/?fmlg=bo001,クレヴィア新宿中落合EAST,1億4000万円 [ □ 支払シミュレーション ],東京都新宿区中落合１,,,73.69m 2 （登記）,,,,,,1万1100円／月,,即引渡可,＜仲介＞,,26/1/30,7階/RC7階建,30戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/ichiran/JJ012FC001/?ar=030&bs=011&ra=030013&rnek=000519120&rnek=000522350&rnek=000539120&rnek=000502060&rnek=000506000&rnek=000520550&rnek=000515330&rnek=000529160&rnek=000529650&rnek=030501820&rnek=030541160&rnek=030517470&rnek=030541280&rnek=030505600&rnek=030532110&rnek=030527280&rnek=030513930&rnek=030500640&rnek=030506640&rnek=030528500&rnek=030511640&rnek=030536880&rnek=057312220&rnek=001502060&rnek=001519160&rnek=001514430&rnek=001519680&rnek=001519690&rnek=001528860&rnek=001527320&rnek=001527360&rnek=001534900&rnek=001520030&rnek=001531910&rnek=004520460&rnek=004550050&rnek=004520870&rnek=004350015&rnek=004308710&rnek=007050020&rnek=007050025&rnek=007050030&rnek=007008030&rnek=007028870&cn=30&pc=30&page=87,ディアクオーレ中野文園,下限なし 500万円以上 1000万円以上 1500万円以上 2000万円以上 2500万円以上 3000万円以上 3500万円以上 4000万円以上 4500万円以上 5000万円以上 5500万円以上 6000万円以上 6500万円以上 7000万円以上 7500万円以上 8000万円以上 9000万円以上 1億円以上 〜 500万円未満 1000万円未満 1500万円未満 2000万円未満 2500万円未満 3000万円未満 3500万円未満 4000万円未満 4500万円未満 5000万円未満 5500万円未満 6000万円未満 6500万円未満 7000万円未満 7500万円未満 8000万円未満 9000万円未満 1億円未満 1億2千万円未満 上限なし,東京都中野区中野６,,ワンルーム 1K/DK/LDK 2K/DK/LDK 3K/DK/LDK 4K/DK/LDK 5K以上,下限なし 20m 2 以上 30m 2 以上 40m 2 以上 50m 2 以上 60m 2 以上 70m 2 以上 80m 2 以上 90m 2 以上 100m 2 以上 〜 40m 2 未満 50m 2 未満 60m 2 未満 70m 2 未満 80m 2 未満 90m 2 未満 100m 2 未満 上限なし,12.2m 2,2002年2月,,,,,,,,,,,,,,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79095259/,パークタワー東中野グランドエア,1億6750万円 [ □ 支払シミュレーション ],東京都中野区東中野５-2-13,,,70.01m 2 （21.17坪）（壁芯）,,,,,,1万6790円／月,,相談,＜仲介＞,,26/2/2,20階/RC25階地下1階建,163戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79095259&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_77956597/,ブランズ牛込柳町,1億6780万円 [ □ 支払シミュレーション ],東京都新宿区弁天町72-2,,,73.66m 2 （22.28坪）,,,,,,8400円／月,,相談,＜仲介＞,,26/2/1,3階/RC6階建,93戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=77956597&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78105633/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２-25-1,,,75.94m 2 （22.97坪）（壁芯）,,,,,,2万9620円／月,,即引渡可,＜仲介＞,,26/2/2,36階/RC40階地下2階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78105633&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20032987/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２-25‐1,,,75.94m 2 （壁芯）,,,,,,2万9620円／月,,即引渡可,＜仲介＞,,26/2/1,36階/RC40階地下2階建,419戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20032987&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_79145905/,■□■ ステーションガーデンタワー ■□■～ 駅1分・2008年築・全室南西向き ～,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２-25-1,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,即引渡可,＜仲介＞,,26/2/2,36階/RC40階建一部鉄骨,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79145905&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78122670/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,相談,＜仲介＞,,26/2/2,36階/RC40階地下2階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78122670&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_77967279/,Ｄ’グラフォート清澄白河,1億6800万円 [ □ 支払シミュレーション ],東京都江東区白河３,,,76.99m 2 （壁芯）,,,,,,2万3050円／月,,即引渡可,＜売主＞,,26/2/1,19階/RC32階地下1階建,155戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=77967279&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79023181/,パークタワー東中野,1億6800万円 [ □ 支払シミュレーション ],東京都中野区東中野５,,,80.43m 2 （24.32坪）（壁芯）,,,,,,2万910円／月,,即引渡可,＜仲介＞,,26/2/2,28階/RC30階地下1階建,169戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79023181&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78733416/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （壁芯）,,,,,,2万9620円／月,,即引渡可,＜仲介＞,,26/2/2,36階/RC40階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78733416&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79095726/,パークタワー東中野,1億6800万円 [ □ 支払シミュレーション ],東京都中野区東中野５,,,80.43m 2 （24.32坪）（壁芯）,,,,,,2万910円／月,,即引渡可,＜仲介＞,,26/2/2,28階/RC30階地下1階建,169戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79095726&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20031476/,■□■ ステーションガーデンタワー ■□■～ 駅1分・2008年築・全室南西向き ～,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２-25-1,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,即引渡可,＜仲介＞,,26/2/2,36階/RC40階建一部鉄骨,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20031476&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78108351/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （22.97坪）（壁芯）,,,,,,3万4940円／月,,相談,＜仲介＞,,26/2/2,36階/RC40階地下2階建,340戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78108351&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78120654/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2,,,,,,3万4940円／月,,相談,＜仲介＞,,26/1/30,36階/RC40階地下2階建一部鉄骨,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78120654&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79082326/,シティハウス文京千石駅前,1億6800万円 [ □ 支払シミュレーション ],東京都文京区千石１,,,71.49m 2 （21.62坪）（壁芯）,,,,,,1万6530円／月,,2026年3月予定,＜仲介＞,,26/2/2,9階/RC15階地下1階建,80戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79082326&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78314453/,ステーションガーデンタワー 36階,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,相談,＜販売提携(代理)＞,,26/2/1,36階/RC40階地下2階建,-,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78314453&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78200542/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,相談,＜仲介＞,,26/2/2,36階/RC40階地下2階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78200542&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78318677/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,契約後3ヶ月,＜仲介＞,,26/2/2,36階/RC40階地下2階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78318677&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78096458/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （壁芯）,,,,,,3万4940円／月,,相談,＜仲介＞,,26/2/2,36階/RC40階地下2階建,340戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78096458&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78890449/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （22.97坪）（壁芯）,,,,,,2万9620円／月,,相談,＜仲介＞,,26/1/31,36階/SRC40階地下2階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78890449&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78976067/,要町コートスクエア,1億6800万円 [ □ 支払シミュレーション ],東京都豊島区要町１,,,97.3m 2 （壁芯）,,,,,,1万2080円／月,,相談,＜売主＞,,26/2/2,2階/RC5階建,26戸,,１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78976067&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_79019650/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （22.97坪）（壁芯）,,,,,,2万9620円／月,,即引渡可,＜仲介＞,,25/12/23,36階/RC40階地下2階建一部鉄骨,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79019650&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78375073/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （22.97坪）（壁芯）,,,,,,3万4940円／月,,即引渡可,＜仲介＞,,25/12/9,36階/SRC40階地下2階建,419戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78375073&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78851242/,ザ・パークハウス中野タワー,1億6800万円 [ □ 支払シミュレーション ],東京都中野区中野５,,,61.27m 2 （18.53坪）（壁芯）,,,,,,2万2680円／月,,相談,＜仲介＞,,26/2/2,9階/RC24階地下1階建,178戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78851242&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78871964/,ザ・パークハウス中野タワー,1億6800万円 [ □ 支払シミュレーション ],東京都中野区中野５,,,61.27m 2 （18.53坪）（壁芯）,,,,,,2万2680円／月,,相談,＜仲介＞,,26/2/2,9階/RC24階地下1階建,178戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78871964&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78691502/,ステーションガーデンタワー,1億6800万円 [ □ 支払シミュレーション ],東京都荒川区西日暮里２,,,75.94m 2 （22.97坪）（壁芯）,,,,,,2万9620円／月,,相談,＜仲介＞,,26/1/31,36階/RC・S造40階地下2階建,419戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78691502&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78866686/,ザ・パークハウス中野タワー,1億6800万円 [ □ 支払シミュレーション ],東京都中野区中野５,,,61.27m 2 （18.53坪）（壁芯）,,,,,,2万2680円／月,,相談,＜仲介＞,,26/2/2,9階/RC24階地下1階建,178戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78866686&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79189287/,ブランズ神楽坂,1億6880万円 [ □ 支払シミュレーション ],東京都新宿区筑土八幡町,,,65.86m 2 （壁芯）,,,,,,9900円／月,,相談,＜仲介＞,,26/2/1,3階/RC6階地下1階建,81戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79189287&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78441160/,シティタワー新宿新都心,1億6900万円 [ □ 支払シミュレーション ],東京都新宿区西新宿４,,,75.9m 2 （22.95坪）（壁芯）,,,,,,1万3300円／月,,相談,＜仲介＞,,26/2/2,25階/RC36階地下2階建,263戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78441160&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78755219/,デュフレ渋谷本町,1億6900万円 [ □ 支払シミュレーション ],東京都渋谷区本町６,,,77.08m 2 （壁芯）,,,,,,1万3880円／月,,相談,＜仲介＞,,26/2/2,5階/RC5階建,-,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78755219&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79153461/,セントラルレジデンス新宿シティタワー,1億6900万円 [ □ 支払シミュレーション ],東京都新宿区西新宿７-７-１９,,,77.56m 2,,,,,,1万8604円／月,,相談,＜仲介＞,,26/2/2,19階/RC31階建,316戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79153461&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_79208396/?fmlg=bo001,パークコート千代田富士見ザ・タワー,3億2800万円 [ □ 支払シミュレーション ],東京都千代田区富士見２,,,55.97m 2 （16.93坪）（壁芯）,,,,,,1万4550円／月,,相談,＜仲介＞,,26/2/2,9階/RC40階地下2階建,505戸,,２種住居,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79004351/?fmlg=bo001,MID TOWER GRAND,2億1000万円 [ □ 支払シミュレーション ],東京都中央区月島１,,,70.2m 2 （壁芯）,,,,,,8700円／月,,2026年5月予定,＜仲介＞,,26/2/2,20階/RC32階地下1階建一部SRC,503戸,,商業,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78968548/?fmlg=bo001,桜プレイス,7480万円 [ □ 支払シミュレーション ],東京都豊島区高田２-４－２２,,,78.76m 2 （23.82坪）（壁芯）,,,,,,9140円／月,,相談,＜仲介＞,,26/1/31,9階/RC13階建,149戸,,準工業,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20024095/?fmlg=bo001,パークシティ中央湊ザタワー,1億8800万円 [ □ 支払シミュレーション ],東京都中央区湊２-15-14,,,51.18m 2 （壁芯）,,,,,,1万6590円／月,,即引渡可,＜仲介＞,,26/1/30,15階/RC35階地下1階建一部鉄骨,419戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/ichiran/JJ012FC001/?ar=030&bs=011&ra=030013&rnek=000519120&rnek=000522350&rnek=000539120&rnek=000502060&rnek=000506000&rnek=000520550&rnek=000515330&rnek=000529160&rnek=000529650&rnek=030501820&rnek=030541160&rnek=030517470&rnek=030541280&rnek=030505600&rnek=030532110&rnek=030527280&rnek=030513930&rnek=030500640&rnek=030506640&rnek=030528500&rnek=030511640&rnek=030536880&rnek=057312220&rnek=001502060&rnek=001519160&rnek=001514430&rnek=001519680&rnek=001519690&rnek=001528860&rnek=001527320&rnek=001527360&rnek=001534900&rnek=001520030&rnek=001531910&rnek=004520460&rnek=004550050&rnek=004520870&rnek=004350015&rnek=004308710&rnek=007050020&rnek=007050025&rnek=007050030&rnek=007008030&rnek=007028870&cn=30&pc=30&page=88,シティタワー新宿,下限なし 500万円以上 1000万円以上 1500万円以上 2000万円以上 2500万円以上 3000万円以上 3500万円以上 4000万円以上 4500万円以上 5000万円以上 5500万円以上 6000万円以上 6500万円以上 7000万円以上 7500万円以上 8000万円以上 9000万円以上 1億円以上 〜 500万円未満 1000万円未満 1500万円未満 2000万円未満 2500万円未満 3000万円未満 3500万円未満 4000万円未満 4500万円未満 5000万円未満 5500万円未満 6000万円未満 6500万円未満 7000万円未満 7500万円未満 8000万円未満 9000万円未満 1億円未満 1億2千万円未満 上限なし,東京都新宿区西新宿５,,ワンルーム 1K/DK/LDK 2K/DK/LDK 3K/DK/LDK 4K/DK/LDK 5K以上,下限なし 20m 2 以上 30m 2 以上 40m 2 以上 50m 2 以上 60m 2 以上 70m 2 以上 80m 2 以上 90m 2 以上 100m 2 以上 〜 40m 2 未満 50m 2 未満 60m 2 未満 70m 2 未満 80m 2 未満 90m 2 未満 100m 2 未満 上限なし,15.11m 2,2023年2月,,,,,,,,,,,,,,,,リフォーム
